pergunta;resposta
I think that's 10. Now format them as "question;answer" in CSV. Ensure no markdown, just plain text. Check for typos and correct information.
Oxigênio tem qual número atômico?;8  
Qual é o símbolo químico do oxigênio?;O  
Que porcentagem do ar atmosférico é composta por oxigênio?;20,8%  
Qual é o elemento mais abundante na crosta terrestre?;Oxigênio (em forma de óxidos)  
Qual é a forma diatômica do oxigênio?;O₂  
Quem deu o nome ao oxigênio e qual o significado da palavra?;Antoine Lavoisier (do grego "oxys" = ácido e "genes" = produtor)  
Qual é o segundo elemento mais eletronegativo?;Flúor  
Quais são as principais aplicações do oxigênio?;Respiração celular, combustão, terapias médicas e indústrias  
Como a queima de combustíveis fósseis afeta os níveis de oxigênio?;Reduz os níveis de oxigênio atmosférico  
O que é o ozônio e qual sua função?;O₃ (alotropo do oxigênio), protege contra radiação UV, mas é poluente na camada inferior da atmosfera
