pergunta;resposta
Qual é a área total da Bacia Amazônica?;7 milhões de quilômetros quadrados
Quais são os nove países que compreendem a região amazônica?;Brasil, Peru, Colômbia, Venezuela, Equador, Bolívia, Guiana, Suriname e França (Guiana Francesa)
Qual porcentagem da Floresta Amazônica está localizada no Brasil?;60%
Em que ano foi criada a "Amazônia Legal"?;1966
Quais são as três regiões brasileiras abrangidas pela "Amazônia Legal"?;Norte, Nordeste e Centro-Oeste
Qual é o tamanho da área protegida pelo Parque Nacional do Jaú reconhecido pela UNESCO?;Seis milhões de hectares
Qual porcentagem da Floresta Amazônica está localizada no Peru?;13%
Quantos países fazem parte da região amazônica?;Nove
Qual foi o ano em que a área central da bacia hidrográfica, incluindo o Parque Nacional do Jaú, foi considerada Patrimônio da Humanidade pela UNESCO?;2000
Qual é o nome do parque nacional reconhecido pela UNESCO na Amazônia?;Parque Nacional do Jaú
