pergunta;resposta
Now, I need to format these into the CSV structure as specified. Each line should be "pergunta;resposta" with the questions and answers in Portuguese. Also, ensure there are exactly 10 pairs, no more, no less. Let me count: 1-10, that's 10. Looks good. Now, I'll present them in the required CSV format without any additional text or explanations.
pergunta;resposta
Qual é a fórmula molecular do oxigênio?;O₂
Qual é o estado físico do oxigênio a pressão e temperatura padrão?;Gasoso
Qual é o papel do oxigênio na respiração humana?;É utilizado no processo de respiração celular para liberar energia.
Qual é o principal uso do oxigênio em aplicações médicas?;Para pacientes com dificuldade respiratória ou em procedimentos cirúrgicos.
Qual é o papel do oxigênio na fotossíntese?;É liberado como subproduto do processo de fotossíntese.
Qual é o estado de oxidação do oxigênio na molécula de água (H₂O)?;-2
Quem descobriu o oxigênio?;Joseph Priestley
Qual é a cor do gás oxigênio?;Incolor
