pergunta;resposta
De onde se originou a Peste Negra?;a Ásia Central ou a Ásia Oriental.
Como a Peste Negra chegou ao Mediterrâneo e à Europa?;através de navios mercantes genoveses.
Quantos milhões da população europeia matou a Peste Negra?;cerca de 200 milhões.
Quando a população mundial se recuperou do impacto da Peste Negra?;aproximadamente 200 anos.
Por quanto tempo durou a pandemia da Peste Negra?;até o início do século XX.
De onde a bactéria Yersinia pestis, causa da praga, provavelmente se originou?;na Ásia Central ou na Ásia Oriental.
Quantos milhões de pessoas morreram por causa da Peste Negra?;cerca de 750 milhões.
Quando começou a Peste Negra no Oriente Médio?;em 1343.
Por que a praga criou uma série de convulsões religiosas, sociais e econômicas?;até porque atingiu o pico na Europa entre os anos de 1347 e 1351.
Qual é a principal característica do Oriental rat flea responsável pela transmissão da Peste Negra?;viviam nos ratos que viajavam em navios mercantes genoveses.
