pergunta;resposta
Qual movimento de direitos civis nos EUA utilizou a desobediência civil como uma forma de protesto?;Movimento dos Direitos Civis, liderado por Martin Luther King Jr.
Quem é considerado um dos pioneiros da teoria e prática da desobediência civil?;Henry David Thoreau
Qual foi o principal objetivo do movimento de desobediência civil contra o apartheid na África do Sul?;Acabar com a segregação racial e discriminação política imposta aos não-brancos.
Em que país ocorreu uma revolução popular inspirada na desobediência civil, resultando em mudanças significativas políticas?;República Dominicana, Revolução dos Cocoteros (1965)
Qual foi o resultado da revolta cívica contra o governo soviético na Letônia?;Liberdade política e autonomia para os países bálticos.
Quais foram as principais causas que levaram à revolução de velas na Geórgia?;Fraude eleitoral durante as eleições presidenciais de 2003.
Qual movimento de direitos civis no Reino Unido utilizou a desobediência civil para protestar contra a discriminação?;Movimento dos Direitos das Mulheres, liderado por Emmeline Pankhurst e seus filhos Sylvia e Christabel.
Qual foi o nome dado às manifestações pacíficas de resistência no movimento pelos direitos civis nos EUA?;Marchas de Washington, Boycotts e Protestos.
Quais foram as principais consequências da Revolução do Canto na Estônia, Letônia e Lituânia?;Independência dos três países bálticos da União Soviética.
Em que país ocorreu a Revolução das Rosas, inspirada na desobediência civil?;Geórgia, em 2003.
