pergunta;resposta
Qual característica distintiva define os Ctenóforos? ;A presença de pentes formados por grupos de cílios que utilizam para nadar.
Qual o nome comum dado aos Ctenóforos? ;Carambolas-do-mar ou águas-vivas-de-pente.
Em que período fóssil os Ctenóforos estão presentes no registro? ;Cambriano.
Qual o tamanho adulto dos Ctenóforos? ;De cerca de 1 mm a 1,5 m de comprimento.
Qual o grupo de animais que apresenta semelhanças superficiais com os Ctenóforos? ;Medusas.
Qual o nome do cientista que descreveu os Ctenóforos? ;Eschscholtz, 1829.
Qual a subdivisão dos Ctenóforos? ;*Tentaculata* *Nuda* *Scleroctenophora*
Qual o tipo de organismo que os Ctenóforos representam? ;Animal
Qual a característica que os Ctenóforos compartilham com outros organismos? ;EukaryoticCell
Qual a imagem representativa de um Ctenóforo? ;Aulacoctena cydippid ctenophore.jpg
