pergunta;resposta
Quando foi criado o IPCC?;1988
Qual é o objetivo principal do IPCC?;Avaliar e sintetizar conhecimentos sobre mudanças climáticas
Quantos relatórios principais já foram publicados pelo IPCC?;Cinco
Onde está sediado o IPCC?;Genebra, Suíça
Em que ano o IPCC recebeu o Prêmio Nobel da Paz?;2007
Quais organizações criaram o IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
Qual é o nome do atual líder do IPCC?;Hoesung Lee
Qual tipo de entidade é classificado o IPCC?;Organização, Agente
Qual é a sigla completa de IPCC?;Intergovernmental Panel on Climate Change
Quais são os principais cientistas associados ao IPCC mencionados no contexto?;Filippo Giorgi e outros
