pergunta;resposta
Qual conceito se refere à distribuição desigual de renda ou riqueza?;desigualdade econômica
Qual índice é frequentemente usado para medir a desigualdade econômica?;Coeficiente de Gini
Além da renda, qual outro aspecto é medido para avaliar a desigualdade econômica?;riqueza
Qual fenômeno global, segundo o texto, reduziu a desigualdade entre nações, mas aumentou dentro dos países?;globalização
Qual conceito de igualdade se refere à garantia de oportunidades para todos?;igualdade de oportunidades
O que o texto indica sobre a relação entre desigualdade e crescimento econômico?;uma maior desigualdade dificulta a duração do crescimento
O que é medido pelo Índice de Desenvolvimento Humano Ajustado pela Desigualdade?;desigualdade
Qual dos seguintes conceitos se refere à distribuição justa de recursos?;equidade
O que o texto menciona sobre a metodologia usada pela Oxfam?;foi questionada
Quais são os principais grupos afetados pela desigualdade econômica, conforme mencionado no texto?;diferentes grupos de pessoas
