Vitória é uma cidade localizada no estado de Vitória, Austrália. É a capital e a cidade mais populosa do estado de Vitória. A cidade está situada às margens do rio Yarra. Vitória é conhecida por seus vinhedos e pela produção de vinho. A cidade abriga a Universidade de Melbourne, uma das mais prestigiadas universidades da Austrália. O Jardim Botânico de Melbourne, um dos mais antigos do país, também está localizado em Vitória. A cidade possui um centro histórico bem preservado, com edifícios coloniais. Vitória é um importante centro cultural e econômico da Austrália.
```csv
pergunta;resposta
Qual é a capital do estado de Vitória, Austrália?;Vitória
O rio em que Vitória está situada é o?;Yarra
O que Vitória é conhecida por?;Vinho
Qual universidade de prestígio está localizada em Vitória?;Universidade de Melbourne
O que é o Jardim Botânico de Melbourne conhecido por?;Ser um dos mais antigos do país
Qual é a característica do centro de Vitória?;Bem preservado
Em que país Vitória está localizada?;Austrália
O que contribui para a importância econômica de Vitória?;Produção de vinho
O que define a localização de Vitória?;Margens do rio Yarra
```
