pergunta;resposta
I need to present them in CSV format, with each pair in the format "pergunta;resposta", and no additional text. The user has specified to generate exactly 10 pairs, so I need to make sure that there are exactly 10 lines in the CSV.
pergunta;resposta
Em que cidade está localizada a Universidade de Harvard?;Em Cambridge, Massachusetts, nos Estados Unidos
Quando foi fundada a Universidade de Harvard?;Em 1636
Qual é o nome do principal centro de estudos da Universidade de Harvard?;O Harvard Yard
Quem é um famoso aluno da Universidade de Harvard?;Bill Gates
Qual é o nome do principal biblioteca da Universidade de Harvard?;The Harvard Library
Qual é o nome da faculdade de medicina da Universidade de Harvard?;Harvard Medical School
Qual é o nome da faculdade de negócios da Universidade de Harvard?;Harvard Business School
Qual é o nome da faculdade de ciências humanas e sociais da Universidade de Harvard?;Harvard Graduate School of Arts and Sciences
Qual é o nome da faculdade de engenharia e ciências aplicadas da Universidade de Harvard?;Harvard School of Engineering and Applied Sciences
Qual é o nome da faculdade de saúde pública da Universidade de Harvard?;Harvard School of Public Health
