pergunta;resposta
Quais são os animais marinhos conhecidos como "portuguesas-d'água"?;Ctenophora
Qual é o grupo dos ctenóforos no sistema taxonômico?;Filo
Os ctenóforos são compreendidos por quantas espécies descritas atualmente?;100 a 150
Quais estruturas únicas de movimento possuem os ctenóforos?;Cilios dispostos em fileiras chamadas "strips"
Onde é comum encontrar os ctenóforos?;Águas marinhas
Qual nutrição é feita pelos ctenóforos?;Heterotrofia
Quais são os principais predadores dos ctenóforos?;Peixes e outros invertebrados marinhos
Ctenóforos possuem sistema nervoso?;Sim
Qual é a principal característica dos ctenóforos que difere de outras espécies marinhas?;Presença de filas de cilios para movimento
Os ctenóforos têm capacidade de regeneração?;Sim
