pergunta;resposta
1. Quem foi a fundadora da Universidade de Chicago?;The University of Chicago foi fundada em 1890,
2. Qual é o número approximate de estudantes que se alistou à Universidade de Chicago?;A Universidade de Chicago teve aproximadamente 5.000 estudantes,
3. Em qual ano o Departamento de Física da Universidade de Chicago ajudou a desenvolver a primeira reação nuclear auto-sustentável do homem?;1942,
4. Onde está localizada a Reação Nuclear Auto-Sustentável do pioneers da Universidade de Chicago?;Under the Stagg Fountain, Chicago,
5. Qual é o nome da maior imprensa universitária dos EUA?;University of Chicago Press,
6. Em qual ano o Centro Presidencial do Barack H. Obama foi concluído?;2013,
7. Quantas school of medicine a Universidade de Chicago possui?;O Departamento de Medicina é parte integrante das_escuelas de medicina da universidade,
8. Qual é o nome de um dos personagens mais importantes associado àUniversidade de Chicago?;Ernest Rutherford,
9. Em qual campo pioneiro da Pesquisa a Universidade de Chicago se dedica?;Pesquisa em física, biologia e química,
10. Quantas publicações científicas a Universidade de Chicago produzir annualmente?;Muitas, com recorrência anual.
