pergunta;resposta
O número atômico do oxigênio é?;8.
Qual agente oxidante natural protege a biosfera da radiação ultravioleta?;ozono
Quem descobriu o oxigênio em 1774 e costuma ser creditado por isso?;Joseph Priestley
Quantos protões possui um átomo de oxigênio?;8.
O que compõe aproximadamente metade da massa da crosta terrestre?;óxidos contendo oxigênio
Qual é a forma mais comum do oxigênio na atmosfera terrestre?;dioxigênio (O2)
Quem cunhou o nome "oxigênio" em 1777?;Antoine Lavoisier
O que constitui 20,8% da atmosfera terrestre?;dioxigênio (O2)
Qual é a electronegatividade do oxigênio na tabela periódica?;segunda mais alta
Por qual processo o oxigênio é constantemente reabastecido na atmosfera terrestre?;fotossíntese
