pergunta;resposta
O que é a comutação de pacotes?;Uma técnica de comunicação de dados onde os pacetes são encaminhados individualmente entre nós da rede
Qual é um exemplo de protocolo de comutação de circuitos?;Telefone convencional (não fornecido no contexto, mas contrastado)
Quais são vantagens da comutação de pacotes?;Optimização do uso de largura de banda
O que é a comutação sem ligação?;Uma técnica onde os pacetes são encaminhados independentemente
Qual método usa circuitos virtuais fixos?;Comutação de pacotes com ligação
Quem contribuiu para o desenvolvimento da comutação de pacotes?;Paul Baran
O que é um datagrama?;Unidade de dados usada na comutação sem ligação
Qual técnica minimiza a latência?;Comutação de pacotes
Qual tipo de rede utiliza a comutação de pacotes?;Redes modernas como internet
Quem introduziu o conceito de datagrama?;W. David Sincoskie
