pergunta;resposta
Qual foi a principal causa da crise do petróleo de 1973?;Um embargo de produção de petróleo imposto pela Organização dos Países Árabes Exportadores de Petróleo (OAPEC)
Qual o principal objetivo do embargo de petróleo de 1973?;Punir países que apoiavam Israel na Guerra do Yom Kippur
Qual foi o impacto imediato da crise do petróleo de 1973 na economia ocidental?;Aumento significativo dos preços do petróleo e inflação
Qual país foi o principal apoiado pelos países árabes durante a Guerra do Yom Kippur?;Israel
Qual organização foi responsável pelo embargo de petróleo de 1973?;Organização dos Países Árabes Exportadores de Petróleo (OAPEC)
Qual foi uma das consequências da crise do petróleo para a indústria automobilística?;Aumento da procura por veículos mais eficientes em termos de consumo de combustível
Como a crise do petróleo de 1973 afetou a política energética de muitos países?;Levou a uma busca por fontes alternativas de energia
Qual foi o período aproximado da duração do embargo de petróleo de 1973?;De outubro de 1973 a março de 1974
Qual o efeito da crise do petróleo na taxa de desemprego em países industrializados?;Aumento da taxa de desemprego
Qual foi uma das respostas dos países industrializados ao aumento dos preços do petróleo?;Implementação de medidas de contenção da inflação
