pergunta;resposta
Qual é a elevação da foz do rio Reno?;0.0
Em quais países o Reno desemboca na mar do Norte?;Países Baixos, Bélgica, Alemanha
Quais são as três principais subdivisões pelo nome do Reno?;Alemanha, Suíça, Áustria
Qual é o tipo de geografia que o Reno representa de acordo com Wikicat?;NaturalPlace
Onde está localizado o Tomasee em relação ao Reno?;Surselva, Graubünden, Suíça
Quais são os três principais idiomas mencionados para nomes do Reno?;Alemão, Francês, Neerlandês
Que tipo de modelo o Reno usa na página wiki que se relaciona com a língua húngara?;Template:IPA-hu
Qual é o nome da ponte que cruza o Reno em Bonn?;Kennedy Bridge (Bonn)
Qual é a localização da foz do rio Reno mencionada no contexto?;Países Baixos
Onde está localizada a Planta Nuclear de Biblis e qual é sua fonte de resfriamento?;Em Biblis, com fonte de resfriamento PS Rhine
Qual assunto envolve o Reno na categoria de fronteiras territoriais?;Category:Germany–Switzerland border
