pergunta;resposta
Quem foi um dos primeiros geólogos a estudar rochas sedimentares na Austrália?;William Valentine
Qual é o foco principal do trabalho de Timothy Eglinton em geologia?;geoquímica e paleoclimatologia utilizando biomarcadores orgânicos em sedimentos marinhos.
Quem foi um dos primeiros a documentar as rochas metamórficas na América do Norte?;William Darwin Fox
Qual é o campo de estudo principal de Marie Tharp?;geologia marinha e cartografia oceanográfica
Quem é conhecido por suas contribuições na compreensão da evolução dos Andes?;Peter Rona
O que Robert M. Carter é mais reconhecido no campo da geologia?;ciência de clima e desafios do aquecimento global, incluindo sua posição cética sobre o aquecimento global antropogênico.
Qual foi a contribuição principal de William Valentine para a geologia na Austrália?;estudos em rochas sedimentares
Quem é conhecido por suas pesquisas no fundo do mar e descobertas de formação de rochas ígneas?;Paul G. Richards
Qual é o foco principal da pesquisa de Michael Julian Drake em geologia?;formação, composição, e evolução dos corpos celestes
Quem foi um dos primeiros a estudar a estrutura e a evolução tectônica do nordeste da África?;Stefan Kröpelin
