pergunta;resposta
qual é a capital da Polônia?;Varsóvia
em que rio está localizada Varsóvia?;Vístula
qual era a população estimada de Varsóvia em 2012?;1 716 855 habitantes
qual o título que Varsóvia recebeu após a Segunda Guerra Mundial devido à sua reconstrução?;"Phoenix City"
qual percentual dos edifícios de Varsóvia foram destruídos durante a Segunda Guerra Mundial?;Mais de 85%
qual o nome da coluna localizada no Centro Histórico de Varsóvia?;Coluna de Sigismundo
qual organização internacional tem sede em Varsóvia?;Frontex
em que ano o Centro Histórico de Varsóvia foi declarado Patrimônio da Humanidade pela UNESCO?;1980
qual tratado e pacto são internacionalmente associados a Varsóvia?;Pacto de Varsóvia e Tratado de Varsóvia
qual o nome do parque localizado em Varsóvia?;Praga Park
