pergunta;resposta
Qual grupo religioso era majoritariamente representado entre os huguenotes?;Protestantes
Em que ano o Édito de Nantes foi revogado?;1685
Que tipo de imagem representa a masacre de San Bartolomé?;Um evento de violência religiosa contra os huguenotes
O que aconteceu com os huguenotes após a revogação do Édito de Nantes?;Muitos foram forçados a deixar a França
Que nome foi dado a uma cidade em Nova York em homenagem aos huguenotes?;Orange County
Qual foi a principal religião dos calvinistas franceses que formavam a maioria dos huguenotes?;Calvinismo
Que grupo étnico estava relacionado aos huguenotes?;Escoceses-Irlandeses
Qual era o tema central da "Amboise Conspiracy"?;Usurpar o poder da Casa da Guise francesa
Qual foi o principal motivo para a partida de cerca de 300.000 huguenotes da França?;Perseguição religiosa
Que tipo de imagem representa um local associado à história dos huguenotes?;Um cemitério protestante
