pergunta;resposta  
Qual cidade é a quinta mais populosa da Califórnia?;Fresno  
Em que data Fresno foi incorporada?;12 de outubro de 1885  
Quem nasceu em Fresno, California?;Chris McNealy  
Qual equipe de basquete possui sede em Fresno, California?;2015–16 Washington Huskies women's basketball team  
Qual é a densidade populacional de Fresno em milhas quadradas?;4722.6  
Onde está localizado o United States District Court for the Eastern District of California?;Fresno, California  
Qual é o gentílico de Fresno, California?;Fresnan  
Qual é a população metropolitana de Fresno?;1008654  
Qual é a área total de Fresno em quilômetros quadrados?;300.43  
Onde está localizado o Selland Arena?;Fresno, California
