pergunta;resposta
Southern California possui tamanho do mapa 275;275
Southern California possui imagem representativa I-8 (CA).svg;I-8 (CA).svg
May Company California atende à região Southern California;23,8 milhões de pessoas
Southern California usa modelo de página wiki Template:Cite journal;Template:Cite journal
Pasadena Short Line está localizado em Southern California;34.0 -117.0
Coptic Americans possui local de população Southern California;São Francisco
Indonesian Americans possui local com população significativa Southern California;Los Angeles
Southern California usa modelo de página wiki Template:Wikivoyage;Wikivoyage
Heartist tem origem em Southern California;Beverly Hills
Southern California Mormon Choir tem origem em Southern California;23,8 milhões de pessoas
