pergunta;resposta
Now; I need to form 10 question-answer pairs. Each question should be a concise query about a specific piece of information from the data. The answers should be direct and based on the data provided. Let me list out possible questions:
1. What is the population of Fresno; California?
3. What is the area of Fresno; California in square kilometers?
4. What is the population density of Fresno; California?
9. What is the area total of Fresno; California?
**Pergunta 1:** Qual é a população metro de Fresno; Califórnia?  
**Pergunta 3:** Qual é a área de Fresno; Califórnia em quilômetros quadrados?  
**Resposta 3:** 300;43 km².  
**Pergunta 4:** Qual é a densidade populacional de Fresno; Califórnia?  
**Resposta 4:** 1.823;43 hab/km².  
**Pergunta 9:** Qual é a área total de Fresno; Califórnia?  
**Resposta 9:** 300;430.000 m².  
**Resposta 10:** 4.722;6 hab/mi².
