pergunta;resposta
Qual é a principal diferença entre a comutação de pacotes e a comutação de circuitos?;A comutação de pacotes envia pacotes individualmente sem estabelecer uma ligação dedicada, enquanto a comutação de circuitos cria uma conexão virtual fixa para a transmissão.
Quais são os dois principais tipos de comutação de pacotes?;Com ligação (circuito virtual) e sem ligação (datagrama).
Quem é conhecido por ter desenvolvido a comutação de pacotes?;Paul Baran, W. David Sincoskie e Donald Davies.
Qual é um exemplo de tecnologia de comutação de pacotes com ligação?;ATM (comutação de células), Frame Relay e X.25.
Qual é a vantagem principal da comutação de pacotes em termos de utilização da largura de banda?;Melhorar o uso dos recursos da rede por meio de técnicas de multiplexagem estatística.
Qual é o papel do endereço IP na comutação de pacotes?;O endereço IP é necessário para direcionar os pacotes de forma independente, caracterizando a comutação sem ligação.
Qual é o termo usado para descrever os pacotes de dados na comutação de pacotes?;Pacotes.
Qual é a função da multiplexação estatística temporal na comutação de pacotes?;Permitir que a rede utilize melhor os recursos disponíveis ao reajustar a transmissão conforme necessário.
Quem é associado à área de comutação de pacotes conforme os fatos fornecidos?;Sharla Boehm.
Quais são algumas características principais da comutação de pacotes?;Optimiza a largura de banda, reduz a latência, aumenta a robustez e permite flexibilidade na rede.
