pergunta;resposta
Como é denominado o gás diatómico que constitui 20,8% da atmosfera terrestre?;Oxigénio
Características químicas de oxigênio incluem a segunda electronegatividade mais elevada do universo. Qual é a razão para isso?;Através de sua massa, o oxigênio é o elemento químico com a segunda electronegatividade mais elevada.
Qual foi o primeiro cientista a nomear oxigénio e explicá-lo como um gás presente na atmosfera terrestre, embora seu nome não fosse inicialmente aplicado?;Joseph Priestley
O oxigénio é mencionado em qual de seus modelos de página wiki Template:R?;Template:R
Como o oxigénio se relaciona com outros elementos químicos segundo o contexto fornecido?;Representando com massa atómica 16 u, constitui parte do grupo dos calcogénios e é um não metal reactivo.
Qual são as aplicações habituais do gás diatómico oxigénio?;Uso em calefações residenciais e motores de combustão interna, produção de aço, plásticos e têxteis, aplicações de corte industrial e soldadura de aços e outros metais.
Qual é o papel do gás oxigénio na respiração celular?;O oxigénio atua como um agente oxidante que facilmente forma compostos com a maioria dos outros elementos e participa em várias reacções químicas importantes, incluindo aquelas necessárias para produção de energia.
Qual é o papel do gás diatómico oxigénio na proteção da biosfera contra radiação ultravioleta?;Ogonozação (Ultraviolet B) que impede a irradiada dos raios UVB, um componente da radiação solar com uma curva de absorção máxima no espectro entre os 280 e 315 nanômetros.
Qual é o papel do oxigénio na produção de ácidos nucleicos, carboidratos e lípidos em organismos vivos?;Oxigénio é um elemento químico fundamental para a vida terrestre, sendo essencial tanto na formação como nas reações metabólicas que sustentam os organismos.
Qual organização tem como produto principal o gás diatómico oxigénio?;Inox Air Products
O gás diatómico oxigénio é usado na propulsão de foguetes. Qual outro método de uso do oxigénio mencionado no contexto fornecido?;Aplicações em soldadura de aço e outros metais
