pergunta;resposta
Qual é o estado em que se encontra a cidade de Vitória na Austrália?;Tasmania
Vitória é considerada a mais antiga colônia penal da Austrália?;Sim
Quem foi o primeiro governador nomeado para Vitória, na Austrália?;David Collins
Qual era o objetivo original de David Collins ao estabelecer uma colônia em Vitória?;Estabelecer uma colônia penal
Por que David Collins decidiu desistir de Vitória e se mudar para Hobart?;Ausência de água potável suficiente
Quando foi fundada a cidade de Vitória na Austrália?;1804
Qual é o nome do local onde hoje está localizada a cidade de Vitória na Austrália?;Sullivans Cove
Vitória na Austrália era originalmente planejada para ser uma colônia penal grande e permanente?;Sim
Qual foi o número aproximado de pessoas que David Collins trouxe consigo para estabelecer a colônia em Vitória?;400
Por qual razão a localização atual de Hobart foi escolhida por David Collins após desistir de Vitória?;Presença de água potável suficiente
