pergunta;resposta
O que são Ctenophora comumente conhecidos?;Comb jellies
Como os Ctenophora se locomovem?;Cílios chamados ctenes
Qual é o principal método de alimentação dos Ctenophora?;Usam tentáculos com coloblastos para capturar presas
Em qual filo são classificados os Ctenophora?;Filho Ctenophora
Como ocorre a reprodução nos Ctenophora?;Reprodução sexual, alguns são hermafroditas
Qual a estrutura do corpo dos Ctenophora?;Corpo gelatinoso com cavidade gastrovascular
Onde os Ctenophora são encontrados?;Ambientes marinhos
Como os Ctenophora se diferenciam das medusas?;São cnidários vs. Ctenóforos
Qual a função dos ctenes nos Ctenophora?;Locomocão
Qual o papel dos Ctenophora no ecossistema?;Predadores de plancton e pequenos organismos
