pergunta;resposta
Geologia é uma ciência que estuda qual aspecto da Terra?;a crosta terrestre, a matéria que a compõe, seu mecanismo de formação, as alterações que ocorrem desde sua origem e a estrutura atual da superfície
Qual é a idade estimada da Terra de acordo com a geologia?;cerca de 4,6 bilhões de anos
Qual teoria é desenvolvida pela geologia que explica o movimento das placas tectônicas?;tectônica de placas
O que um geólogo ajuda a localizar e gerir?;recursos naturais, como petróleo, carvão, metais (ouro, ferro, cobre, urânio) e outros materiais com interesse econômico
Quais ciências são diretamente relacionadas à geologia?;geografia, astronomia, química, física, matemática
Quando a palavra "geologia" foi usada pela primeira vez?;em 1778, por Jean-André Deluc
Qual é a lei que regulamenta a profissão de geólogo no Brasil?;Lei nº 4.076, de 23 de junho de 1962
Quantos cursos de graduação em geologia e engenharia geológica existem no Brasil?;35
Qual é um exemplo de imagem representativa da geologia mencionada no texto?;Jordens inre-numbers.svg
Qual é o nome de um jornal que atua na disciplina de geologia?;Austrian Journal of Earth Sciences
