pergunta;resposta
O que é o rio que banha Varsóvia?;Vistula
Quando foi libertada de sua ocupação nazista?;1945
Qual é a moeda utilizada em Varsóvia?;Złoty
Nome do castelo icônico em Varsóvia?;Castelo Real de Varsóvia
Aproximadamente, quantas pessoas moram em Varsóvia?;1.7 milhões
 Qual sistema de metrô é conhecido por sua arquitetura única?;Metrô de Varsóvia
Nome de um famoso mercado localizado na cidade?;Rynek Starego Miasta (Praça do Mercado Velho)
Qual museu está localizado no Palácio Real?;Palace of Culture and Science
 Qual bairro é conhecido por sua história judaica?;Ghetto de Varsóvia
Qual língua é falada majoritariamente em Varsóvia?;Polonês
