pergunta;resposta
Wait, the data says "O que o nome Fresno significa em espanhol?;freixo" in the examples. So that's covered. But maybe a different angle: "What is the origin of the name Fresno?" Answer: Spanish for ash tree.
1. What is the total area of Fresno in square kilometers?;300.43
2. What is the population density of Fresno in people per square mile?;4722.6
3. What is the name of the major arena in Fresno?;Selland Arena
4. What is the name of the annual fair held in Fresno?;The Big Fresno Fair
5. Which federal court is located in Fresno?;United States District Court for the Eastern District of California
6. What is the nickname of Fresno?;The Fresno
7. What is the population of the Fresno metropolitan area?;1008654
8. What is the birthplace of William Saroyan?;Fresno, California
9. What is the subdivision name of Fresno?;Metropolitan Fresno
10. What is the meaning of the name Fresno in Spanish?;freixo
pergunta;resposta  
Qual é a área total de Fresno em quilômetros quadrados?;300.43  
Qual é a densidade populacional de Fresno em pessoas por quilômetro quadrado?;1823.43  
Qual é o nome do principal estádio em Fresno?;Selland Arena  
Qual é o nome da feira anual realizada em Fresno?;The Big Fresno Fair  
Qual é o nome do tribunal federal localizado em Fresno?;United States District Court for the Eastern District of California  
Qual é o apelido de Fresno?;The Fresno  
Qual é a população da região metropolitana de Fresno?;1008654  
Qual é o local de nascimento de William Saroyan?;Fresno, California  
Qual é o nome da subdivisão de Fresno?;Metropolitan Fresno  
Qual é o significado do nome Fresno em espanhol?;freixo
