pergunta;resposta
Now, I'll format them into the CSV structure as per the example, making sure each line is "pergunta;resposta" without any additional text.
A peste negra foi responsável por quantas mortes estimadas na Europa?;70 a 100 milhões de pessoas
Qual doença infecciosa associada à peste bubônica é transmitida principalmente por pulgas?;Peste bubônica
Quais eram os principais vetores responsáveis pela disseminação da peste negra na Europa?;Pulgas e ratos
Qual foi um dos principais sintomas da peste bubônica?;Bubões dolorosos nos gânglios linfáticos
Qual medida de contenção da doença surgiu durante a peste negra?;Quarentena
Qual foi a consequência social imediata da redução drástica da população europeia causada pela peste negra?;Aumento da demanda por trabalho qualificado
Qual século viu o surgimento da pandemia conhecida como Peste Negra?;Século XIV
Quais foram as consequências econômicas da Peste Negra na Europa?;Crises econômicas e aumento dos salários
Qual foi um efeito social a longo prazo da peste negra na sociedade europeia?;Desafio ao sistema feudal
Onde surgiu originalmente a pandemia da peste bubônica que se espalhou pela Europa?;Ásia
