pergunta;resposta
Ctenophora é conhecido popularmente por qual nome?;carambolas-do-mar ou águas-vivas-de-pente
Qual a característica distintiva dos ctenophora que lhes permite nadar?;pentes formados por grupos de cílios
De onde vem o nome científico Ctenophora?;do grego κτείς kteis 'pente' e φέρω pherō 'portador'
Qual é a principal forma de locomoção dos ctenophora?;ciliação
O que caracteriza os ctenophora em termos de bioluminescência?;organismos bioluminescentes
Quais são as principais classes dos ctenophora?;Tentaculata, Nuda e Scleroctenophora
Qual é a distribuição geográfica natural do Ctenophora?;cosmopolita
O que representa a semelhança entre medusas e ctenophores?;convergência evolutiva
Em qual período o registro fóssil dos ctenophora foi encontrado pela primeira vez?;Cambriano
Qual é o tamanho máximo de alguns ctenophora adultos?;1,5 m de comprimento
