<think>
Ok, eu preciso ajudar o usuário a gerar 10 pares de perguntas e respostas baseadas no contexto da construção. Primeiro, vou entender o objetivo: criar uma lista de 10 questões em CSV, cada uma com uma pergunta relevante e uma resposta correta.

Vou me inspirar no conteúdo fornecido sobre construção, que inclui aspectos como materiais, métodos, segurança, etc. Primeiro, listo os principais temas: segurança, ferramentas, técnicas, materiais, prós e consros, planos, prevenção de acidentes, custos, legislação e equipe.

Em seguida, pensarei em perguntas variadas que cobram diferentes aspectos. Por exemplo, uma sobre os principais riscos na construção; outra sobre a ferramenta mais comum; uma sobre os benefícios da tecnologia moderna; uma relacionada à prevenção de acidentes; e assim por diante.

Para cada pergunta, identificarei a resposta correta baseando-me no conhecimento geral ou informações implicitas. É importante que cada pergunta tenha uma única resposta certa para não haver ambiguidade.

Vou cuidar para não repetir perguntas semelhantes e garantir que todas estejam diretamente relacionadas ao contexto da construção. Depois, organizar as perguntas em ordem lógica ou aleatória, mas dentro de um padrão coerente.

Por fim, formatarei cada pergunta e resposta com o separador ponto e vírgula, conforme solicitado, sem adicionar nenhuma explicação extra, apenas os pares necessários.
</think>

```csv
pergunta;resposta
Qual é o principal risco na construção de um edifício?;Acidentes por queda de materiais
Quem utiliza a pickaxe na construção?;O operador de equipamentos pesados
Quais são os principais benefícios da tecnologia moderna na construção?;Melhor qualidade, custos reduzidos e maior eficiência
Qual é a principal ferramenta usada no canteiro de obra?;Pickaxe eletrônico
Qual é o objetivo principal da prevenção de acidentes na construção?;Prevenir lesões e mortes
Qual é o documento mais importante para autorizar um projeto de construção?;Projeto inicial ou planta baixa
Qual é a principal vantagem do uso de andamento em concreto armado?;Melhor resistência ao traço e durabilidade aumentada
Qual é a função da grade elevadora na construção?;Elevar materiais e ferramentas pesadas
Qual é o principal objetivo das normas de segurança na construção?;Garantir um ambiente de trabalho seguro para os trabalhadores
Qual é a consequência mais séria de uma falha na segurança nas alturas na construção?;Acidente fatal ou graves ferimentos
```
