pergunta;resposta
O que é o Direito da União Europeia?;O Direito da União Europeia (DUE) é um sistema jurídico autônomo que regula os direitos, obrigações e responsabilidades dos indivíduos, entidades públicas e privadas em relação às instituições europeias
Qual é o principal objetivo do DUE?;O DUE tem como principal objetivo a promoção da paz, da prosperidade e da cooperação entre os Estados-Membros da UE
Quais são as fontes primárias do DUE?;As fontes primárias do DUE são o Tratado sobre a União Europeia (TUE), o Tratado sobre a Função Europeia dos Instituições (TFEU) e o Regulamento (CE) n.º 2018/1725
Quais são as fontes secundárias do DUE?;As fontes secundárias do DUE incluem jurisprudência, diretrizes e recomendações da Comissão Europeia, assim como decisões e acordos de organismos internacionais
Qual é a hierarquia das normas jurídicas na UE?;A hierarquia das normas jurídicas na UE segue o princípio da supremacia dos tratados sobre a legislação nacional e posteriormente, a jurisprudência do TJUE
Quais são os principais órgãos responsáveis pela interpretação e aplicação do DUE?;Os principais órgãos responsáveis pela interpretação e aplicação do DUE são o Tribunal de Justiça da União Europeia (TJUE), o Tribunal de Primeira Instância (TP) e o Tribunal Geral (TG)
Qual é a função do Conselho da União Europeia no contexto do DUE?;O Conselho da UE, composto pelos Ministros dos Estados-Membros, participa na definição das políticas e diretrizes gerais da UE, que são posteriormente implementadas pelo Parlamento Europeu
Qual é o papel do Parlamento Europeu no DUE?;O Parlamento Europeu tem o poder legislativo, sendo co-legislador com o Conselho da UE em muitas áreas, incluindo a aprovação de diretivas e regulamentos
Qual é a função do Tribunal de Justiça na UE?;O TJUE tem a função de garantir que o DUE seja interpretado e aplicado de forma uniforme em todos os Estados-Membros, promovendo assim a coesão e a integração da União
Qual é o papel do Tribunal de Primeira Instância na UE?;O Tribunal de Primeira Instância, juntamente com o Tribunal Geral, auxilia o TJUE na análise dos casos e na preparação das decisões em matéria de DUE
