pergunta;resposta
I think that's all. Now, structure each as "pergunta;resposta" in Portuguese.
1. Qual é a temperatura mais alta registrada em Warsaw durante o mês de junho?; 36,2 °C  
2. Qual é a temperatura média mais baixa registrada em Warsaw durante o mês de setembro?; 2,7 °C  
3. Qual é a umidade média em Warsaw durante o mês de setembro?; 79,5%  
4. Qual é a precipitação média em Warsaw durante o mês de março?; 29 mm  
5. Quantos dias de precipitação ocorrem em média por ano em Warsaw?; 162,9 dias  
6. Qual é o lema de Warsaw?; Semper invicta  
7. Qual é o site oficial de Warsaw?; https://web.archive.org/web/20120405081905/http:/www.warsawguide.com/  
8. Em qual região administrativa Warsaw está localizada?; Região de Masovia (Voivodato de Masovia)  
9. Quem é uma pessoa famosa associada a Warsaw que faleceu lá?; Witold Lutosławski  
10. Qual é um monumento notável em Warsaw?; Coluna de Sigismundo  
