pergunta;resposta
Finally, I'll structure each pair as "pergunta;resposta" in Portuguese, maintaining the correct format without any additional explanations.
pergunta;resposta
Quem descobriu o oxigênio e publicou seus resultados primeiro?;Joseph Priestley
Em que ano o oxigênio começou a acumular-se significativamente na atmosfera terrestre?;Há aproximadamente 2.500 milhões de anos
Qual é a principal forma química do oxigênio na atmosfera?;O2 (dióxido de oxigênio)
O oxigênio faz parte de qual família química dos elementos?;Chalcogênios
Qual é a porcentagem aproximada do oxigênio na atmosfera terrestre?;21%
O oxigênio é essencial para a respiração de quais seres vivos?;Animais e plantas
Qual foi um dos primeiros usos militares do oxigênio liquefeito?;Combustível para foguetes
Quem introduziu o nome "oxigênio"?;Antoine Lavoisier
Onde é produzido o oxigênio na natureza?;Nos processos de fotossíntese pelas plantas
