pergunta;resposta
Qual é a principal função do IPCC?;sintetizar e divulgar o conhecimento mais avançado sobre mudanças climáticas, especificamente o aquecimento global.
O IPCC foi criado em que ano?;1988
Quantos grandes relatórios o IPCC produziu desde sua fundação?;cinco
Qual é a instituição sede do IPCC?;Genebra, Suíça
Quem é atualmente o líder do IPCC?;Hoesung Lee
De qual organização Bert Bolin foi conhecido por ser parte?;IPCC
Julia Slingo está associada a qual instituição?;IPCC
Qual é o cargo ocupado por Rajendra K. Pachauri no IPCC?;presidente
Quem é um dos autores do documento "Renewable Energy Sources and Climate Change Mitigation"?;Intergovernmental Panel on Climate Change
Quais foram as duas organizações que estabeleceram o IPCC?;Organização Meteorológica Mundial e Programa das Nações Unidas para o Meio Ambiente
