pergunta;resposta
Qual movimento de protesto utilizou a técnica da civil disobedience?;Civil rights movement
Quando Henry David Thoreau desenvolveu o conceito de civil disobedience?;1849
Qual país experimentou uma grande greve dos mineradores em 1998 usando a civil disobedience?;Rússia
Na qual crise montenegrina ocorreu civil disobedience entre 2015 e 2016?;Montenegro
Qual protesto Albanês de 2017 utilizou táticas de civil disobedience?;Protestos Albaneses de 2017
Em que ano os protestos Serbios utilizaram a civil disobedience?;2017
Qual protesto nos EUA em 2017 usou táticas de civil disobedience?;Protestos de St. Louis de 2017
Quando houve um levante general e protestos no Irã usando a civil disobedience?;2018-2019
Qual protesto anti-corrupto ocorreu em Montenegro em 2019 utilizando civil disobedience?;Protestos Anti-Corruptos de Montenegro de 2019
Qual campanha canadense usou táticas de civil disobedience contra taxas e cortes?;Campanha Nacional Contra Taxas e Cortes
Quando houve greves em Kyrgyzstão usando a civil disobedience?;Revolução Kirguise de 2020
