pergunta;resposta
Qual a área total, em quilômetros quadrados, coberta pela floresta tropical na Amazônia?;5 milhões e meio
Em quantas nações a Amazônia está localizada?;9
Qual a porcentagem da floresta amazônica que está contida no Brasil?;60%
Qual a função da Superintendência do Desenvolvimento da Amazônia (SUDAM) na Amazônia?;Definir a área chamada "Amazônia Legal"
Qual o nome da região da Amazônia considerada Patrimônio da Humanidade pela UNESCO?;Parque Nacional do Jaú
Em qual divisão regional do Brasil a Amazônia está localizada?;Norte, Nordeste e Centro-Oeste
Qual o nome do bioma que abrange a Amazônia?;Amazônia Legal
Qual o nome dado à floresta em português europeu?;Amazónia
Qual a porcentagem da floresta tropical remanescente que a Amazônia representa?;Mais da metade
Qual o nome da área que abrange a bacia hidrográfica da Amazônia?;7 milhões de quilômetros quadrados
