pergunta;resposta
That looks better. Now I can format them into CSV with each line being "pergunta;resposta".
pergunta;resposta  
Onde está localizada a Vitória?;Tasmanía  
A Vitória é uma ilha?;Sim  
Qual é a capital da Vitória?;Hobart  
Qual é aproximada população da Vitória?;5 milhões de habitantes  
A Vitória é conhecida por quais recursos naturais?; Praias, montanhas e florestas  
Quais são as espécies animais encontradas na Vitória?; Koalas e cangurus  
Qual é uma das principais atividades econômicas da Vitória?; Agricultura e criação de ovinos  
A Vitória é famosa por qual produto?; Vinho  
A Vitória é um estado da Austrália?; Sim  
Qual é um apelido para a Vitória?; Estado Jardineiro
