pergunta;resposta
Qual é a definição de força segundo Newton?;Força é uma ação que tende a modificar o estado de repouso ou movimento de um corpo.
Quais são exemplos de forças de contato?;Empuxo e arrasto.
Qual é a unidade da força no Sistema Internacional?;Newton (N).
O que acontece quando duas forças se equilibram?;O objeto permanece em repouso ou mantém sua velocidade constante.
Qual figura da mitologia grega representa grande força?;Hércules.
Como uma força desequilibrada afeta o movimento de um objeto?;Altera a velocidade do objeto, causando aceleração.
Qual é o termo para quando uma pessoa utiliza força além de sua capacidade?;Sobreforço.
O que significa "força bruta" em português?;Força aplicada diretamente sem controle.
Na física, a "força nuclear" refere-se a quê?;Interage forças que atuam nos núcleos dos átomos.
Qual expressão é usada para descrever algo muito forte?;"Força da natureza".
