pergunta;resposta  
Quem é o órgão judicial da União Europeia responsável por interpretar a lei da UE?;Tribunal de Justiça da União Europeia  
Qual princípio estabelece que a lei da UE prevalece sobre as leis nacionais em caso de conflito?;Princípio da supremacia da lei da UE  
O que se denomina um ato legislativo da UE que obriga os Estados Membros a alcançar certos objetivos, mas cada país pode decidir como implementá-los?;Diretiva  
Qual foi o primeiro caso judicial da UE que estabeleceu precedente sobre a aplicabilidade do direito da UE?;Van Gend en Loos v Holanda  
Qual instituição é responsável por garantir que os Estados Membros cumpram as normas e regulamentos da UE?;Comissão Europeia  
O que se chama o princípio segundo o qual a União Europeia deve atuar apenas onde ação coordenada dos Estados Membros não basta?;Princípio da subsidiariedade  
Quais consequências podem ocorrer caso um país membro da UE não cumpra uma diretiva?;Ações de infração no Tribunal de Justiça da UE  
Em que ano o Reino Unido ingressou na Comunidade Europeia?;1973  
Qual princípio exige que as ações da União Europeia sejam adequadas e necessárias para alcançar os objetivos pretendidos?;Princípio da proporcionalidade  
O que acontece se um tratado internacional conflitar com a lei da UE?;A lei da UE prevalece
