pergunta;resposta
Quem é creditado com a cunhagem do termo "comutação de pacotes"?;Donald Davies é creditado por cunhar o nome moderno de comutação de pacotes
O que caracteriza a comutação de circuitos?;a comutação de circuitos é caracterizada por uma taxa por unidade de tempo de conexão
Quais são os dois tipos principais de comutação de pacotes?;comutação de pacotes com ligação (circuito virtual) e sem ligação (datagrama)
Qual é o principal objetivo da comutação de pacotes?;otimizar o uso da largura de banda da rede, minimizar a latência e aumentar a robustez da comunicação
O que diferencia a comutação de pacotes da comutação de circuitos?;a comutação de pacotes não estabelece uma ligação dedicada, enquanto a comutação de circuitos cria uma ligação virtual dedicada
Qual é uma desvantagem da comutação de pacotes?;apresenta maior variação na qualidade de serviço, introduzindo jitter e atrasos variáveis
O que é necessário para o envio de pacotes em redes de comutação sem ligação?;é necessário enviar sempre o endereço de origem
Quem é associado ao desenvolvimento do conceito de comutação de pacotes?;Paul Baran, Donald Davies e W. David Sincoskie são associados ao desenvolvimento da comutação de pacotes
O que é utilizado para otimizar o uso dos recursos da rede na comutação de pacotes?;técnicas de multiplexagem temporal estatística
Quais são exemplos de redes de comutação com ligação?;ATM, Frame Relay e X.25
