<think>
Okay, the user wants me to generate 10 question-answer pairs in CSV format based on the pharmacy context. Let me start by understanding the requirements. They need each question to be varied and cover different aspects of the pharmacy topic. The answers must be correct and directly inferable from the provided context. Also, no repetition of similar questions.

First, I need to think about different areas within a pharmacy. There's the role of pharmacists, medication types, storage conditions, prescription requirements, common medications, drug interactions, patient counseling, dosage instructions, pharmacy services, and regulations. Each of these areas can form a unique question.

For example, a question about the role of a pharmacist could be "Qual é a função principal de um farmacêutico?" with the answer being "Aconselhar pacientes sobre o uso correto dos medicamentos." Then, another question about medication storage: "Como devem ser armazenados os medicamentos que requerem refrigeração?" with the answer "Em temperatura entre 2°C e 8°C, em local sombreado e seco."

I need to ensure each question is distinct and covers different aspects. Let me list out possible topics again to make sure I don't miss any. Medication types like antibiotics, antihypertensives, analgesics. Also, prescription rules, like needing a prescription for certain drugs. Drug interactions, like avoiding specific combinations. Patient counseling on dosage and side effects. Pharmacy services such as dispensing and consultations. Regulations like the need for a prescription for controlled substances.

Now, I'll structure each question and answer pair, making sure the answers are accurate based on standard pharmacy practices. Let me check if there are 10 unique points covered. Once I have 10, I'll format them into CSV with semicolons as separators. Need to avoid any extra text or explanations, just the CSV data. Let me double-check for repetition and ensure each answer is directly from the context provided. Alright, that should cover it.
</think>

pergunta;resposta  
Qual é a função principal de um farmacêutico?;Aconselhar pacientes sobre o uso correto dos medicamentos  
Como devem ser armazenados os medicamentos que requerem refrigeração?;Em temperatura entre 2°C e 8°C, em local sombreado e seco  
Quais medicamentos geralmente exigem receita médica?;Antibióticos, anticoagulantes e medicamentos controlados  
O que deve ser verificado antes de dispensar um medicamento?;A compatibilidade do medicamento com o histórico clínico do paciente  
Qual é o principal objetivo da farmacoterapia?;Tratar doenças e aliviar sintomas com base nas necessidades do paciente  
Quais são exemplos de medicamentos antihipertensivos comuns?;Enalapril, amlodipina e losartana  
Como deve ser administrado um medicamento em suspensão?;Em dose adequada, preferencialmente com água ou outro líquido adequado  
Qual é a função do selo de validade em embalagens farmacêuticas?;Indicar a data de validade do medicamento  
Quais são as principais responsabilidades da farmácia em relação aos pacientes?;Dispensar medicamentos, orientar sobre uso e monitorar efeitos colaterais  
Qual é a regra geral para medicamentos que não requerem receita?;Devem ser vendidos apenas em farmácias e com orientação de profissional de saúde
