pergunta;resposta
Qual o número atômico do oxigênio?;8
Qual a fórmula do gás diatômico formado por dois átomos de oxigênio?;O2
Qual o nome do cientista que cunhou o nome "oxigênio"?;Antoine Lavoisier
Qual o principal grupo de elementos a que o oxigênio pertence?;Calcogénios
Qual a principal função do oxigénio na respiração celular?;Suportar a vida terrestre
Qual o gás responsável por absorver a radiação ultravioleta na atmosfera?;Ozono
Qual a relação entre o oxigênio e a fotossíntese?;O oxigênio é produzido a partir da água pela fotossíntese
Qual o nome do cientista que descobriu o oxigênio autonomamente, juntamente com Carl Wilhelm Scheele?;Joseph Priestley
Qual o principal impacto das emissões de queima de combustíveis fósseis em relação ao oxigênio atmosférico?;Progressão global descendente na proporção deste elemento
Qual a principal característica do oxigênio que o torna um agente oxidante?;Tem a segunda electronegatividade mais elevada de todos os elementos químicos
