pergunta;resposta
Quem foi um dos pioneiros na pesquisa de packet switching?;Donald Davies
Qual método de comutação permite enviar pacotes independentemente?;Datagrama
O que a comutação de pacotes tenta otimizar?;Largura de banda e minimização da latência
Qual vantagem tem a comutação de circuitos em relação à de pacotes?;Garantia de entrega dos pacotes
Quem contribuiu para o desenvolvimento do ATM (comutação de células)?;W. David Sincoskie
Em que ano começou a ser estudada a comutação de pacotes?;2009-08-01
Qual termo descreve a transmissão de dados sem ligação fixa?;Datagrama
O que é um exemplo de protocolo de comutação de pacotes?;IP (Internet Protocol)
Quem entre os mencionados se concentrou em estudos acadêmicos?;Sharla Boehm
Qual organização publicou um relatório sobre o trabalho de Barán?;RAND Corporation
