pergunta;resposta
Intergovernamental Panel on Climate Change (Painel Intergovernamental sobre Mudanças Climáticas) é criado em nome de qual organização das Nações Unidas?;United Nations Environment Programme
Como nome científico da planta pertence ao grupo de plantas que não produzem oxigênio através do processo de fotosíntese, mas sim através dos chamados cloroplastos orgánicos (CLO)?;Oxynia
Qual pessoa foi nomeada como o presidente do IPCC em 2015?;Hoesung Lee
Quem é conhecido por sua contribuição ao IPCC? Bert Bolin;Bert Bolin
Qual documento principal do IPCC aborda a mitigação das mudanças climáticas?;Renewable Energy Sources and Climate Change Mitigation
Como o IPCC se refere de forma abreviada?;IPCC
O IPCC tem sede em qual cidade da Suíça?;Geneva
Quem é conhecido por seus estudos no IPCC? Filippo Giorgi;Filippo Giorgi
Qual foi a última grande relatório do IPCC?;2014
Qual personagem político é associado ao IPCC? Richard Odingo;Richard Odingo
