pergunta;resposta  
Qual é o tipo de motor que os motores a vapor são classificados?;combustão externa,  
Quem foi o inventor do primeiro motor atmosférico comercialmente bem-sucedido?;Thomas Newcomen,  
Em que ano o motor atmosférico foi desenvolvido por Thomas Newcomen?;1712,  
Qual dispositivo foi inventado por Thomas Savery relacionado aos motores a vapor?;bomba de vapor,  
O que é o ciclo termodinâmico ideal que descreve o funcionamento dos motores a vapor?;ciclo Rankine,  
No ciclo Rankine, em que estado a água se encontra após ser aquecida?;vapor,  
Quais são as categorias em que o motor a vapor é classificado?;18th-century inventions, Energy conversion, Steam engines,  
Que componente do motor a vapor converte a energia térmica em movimento mecânico?;pistão,  
Qual é a pressão típica da água no ciclo Rankine?;alta pressão (não especificada numericamente no texto, mas contextualizada),  
Qual é a principal fonte de calor utilizada em motores a vapor, além de fontes geotérmicas e nucleares?;combustão (não mencionada diretamente, mas contextualizada como contraste com "sem combustão" no exemplo).
