pergunta;resposta  
Qual é a data de fundação da Universidade de Harvard?;1636  
Quem foi o primeiro presidente dos Estados Unidos a se formar na Universidade de Harvard?;John Adams  
Qual é o nome do principal edifício da biblioteca da Universidade de Harvard?;Widener Library  
Quais são as cores da equipe de futebol americano da Universidade de Harvard?;Crimson e White  
Qual é o nome da escola de direito da Universidade de Harvard?;Harvard Law School  
Qual é a principal faculdade de medicina da Universidade de Harvard?;Harvard Medical School  
Qual é o nome do jogo tradicional entre a Universidade de Harvard e a Universidade de Yale?;Harvard-Yale Game  
Quais são as duas principais cores da Universidade de Harvard?;Crimson e White  
Quantas universidades compõem o sistema da Universidade de Harvard?;11  
Qual é o nome do maior sistema de bibliotecas dos Estados Unidos?;Harvard University Library System
