pergunta;resposta
A Sky UK foi fundada em que ano?;1998
Qual é a principal sede da Sky UK?;Isle of Man
A Sky UK oferece serviços de televisão por satélite?;Sim
O serviço de streaming da Sky UK se chama o quê?;Now TV
A Sky UK faz parte de qual conglomerado empresarial?;ViacomCBS
Qual foi a primeira transmissão comercial da Sky UK?;em 1998
A Sky UK tem serviços de internet?;Sim
O serviço de telecomunicações móveis da Sky UK se chama o quê?;Sky Mobile
A Sky UK oferece pacotes combinados de serviços?;Sim
Qual é um dos principais canais de transmissão esportiva da Sky UK?;Sky Sports
