pergunta;resposta
qual é o nome da cidade mencionada?;Jacksonville
qual cidade está sendo referenciada no texto?;Jacksonville
o texto fornece informações sobre qual localidade?;Jacksonville
qual é o foco principal do texto fornecido?;Jacksonville
o texto descreve uma cidade, qual?;Jacksonville
qual cidade é o assunto do texto?;Jacksonville
o texto menciona alguma cidade específica?;Jacksonville
o nome da cidade presente no texto é qual?;Jacksonville
qual o nome da cidade que é o tema do texto?;Jacksonville
o texto trata de qual cidade?;Jacksonville
