pergunta;resposta
Qual é a definição informal da região do sul da Califórnia?;SoCal
Qual é o modelo de página wiki utilizado pela região do sul da Califórnia?;Template:Portal
Quais são as principais características físicas que definem as fronteiras da região do sul da Califórnia?;Oceano Pacífico, fronteira com o México e estado do Arizona
Qual foi a população estimada para 2019?;23.8 milhões de pessoas
Quais são algumas das principais cidades na região do sul da Califórnia?;Los Angeles, San Diego e Long Beach
A qual categoria a região do sul da Califórnia pertence?;PhysicalEntity100001930
Qual é o modelo de página wiki utilizado para citar fontes relacionadas à região do sul da Califórnia?;Template:Cite journal
A região do sul da Califórnia é um YagoPermanentlyLocatedEntity?;Sim
Quais são algumas das principais instituições na região do sul da Califórnia?;Automobile Club of Southern California e Chinese American Museum
Qual é o tamanho total da área da região do sul da Califórnia?;56505 mi²
Quantos tipos de americanos têm populações significativas na região do sul da Califórnea?;12
