pergunta;resposta
Quais eram os principais motivos pelos quais os Huguenotes foram perseguidos?;Religiosos (protestantes) durante um período de intensa guerra religiosa na França.
Quem foi o monarca francês que assinou a Edicto de Nantes?;Luís XIV
Qual foi a principal conseqüência do Edicto de Nantes?;O fim da perseguição religiosa e a tolerância para os protestantes na França.
Onde os Huguenotes encontraram refúgio após o revogação do Edicto de Nantes?;Países Baixos, Alemanha, Inglaterra e América do Norte (Colônia da África do Sul e Colônia da Pensilvânia).
Qual foi a principal causa da Revogação do Edicto de Nantes?;A determinação de Luís XIV em estabelecer o catolicismo como religião oficial na França.
Quando ocorreu o Massacre dos Camisas Vermelhas?;15 de julho de 1572
Qual foi a organização política formada pelos Huguenotes após a Revogação do Edicto de Nantes?;A União das Cidades Huguenotes.
Quais foram os principais países europeus que aceitaram refugiados Huguenotes após a Revogação?;Países Baixos, Inglaterra e Alemanha.
Qual foi o impacto da imigração dos Huguenotes na economia e na cultura de seus novos países de acolhida?;Os Huguenotes trouxeram consigo habilidades artesanais e técnicas agrícolas, contribuindo para o desenvolvimento econômico e cultural dos países que os receberam.
Quais foram as principais indústrias onde os Huguenotes se destacaram após sua imigração?;Tecelagem, metalurgia e fabricação de armas.
