pergunta;resposta
De onde a Peste Negra provavelmente teve origem?;Ásia Central ou Ásia Oriental.  
Qual foi a causa da Peste Negra?;A bactéria Yersinia pestis.  
Como a Peste Negra se espalhou pela Europa?;Por meio de navios mercantes que transportavam ratos e pulgas infectadas.  
Quanto da população européia morreu durante a Peste Negra?;Entre 30% a 60%.  
Qual foi um efeito econômico da Peste Negra na Europa?;Aumento dos salários devido à falta de mão-de-obra.  
Quantos anos levou para que a população europeia se recuperasse?;Cerca de 200 anos.  
Qual foi uma consequência social da Peste Negra?;O declínio do feudalismo.  
Quão devastadora foi a Peste Negra globalmente?;Matou entre 75 e 200 milhões de pessoas.  
Qual é o nome da pulga responsável pela transmissão principal da peste?;Pulga-do-rato-oriental (Xenopsylla chepsis).  
De que século foi a maior epidemia na Inglaterra, conhecida como Grande Peste?;Século XVII.
