pergunta;resposta
Huguenotes eram predominantemente membros de qual igreja?;Igreja Reformada
Quem revogou o Édito de Nantes em 1685?;Luís XIV
Quantos huguenotes deixaram a França após a perseguição religiosa no século XVII?;300 000
Qual modelo de página wiki é usado por Huguenots para referências bibliográficas?;Template:Reflist
O que representa o hiperônimo de Camisard?;Huguenots
Em qual data foi revogado o Édito de Nantes?;18 de outubro de 1685
Qual é a imagem representativa associada à história dos huguenotes na França?;Massacre of the Vaudois of Merindol.jpg
Huguenots são classificados em qual categoria principal no contexto religioso?;Category:Ethnoreligious groups
Quem foi homenageado na designação de Huguenot, Orange County, New York?;Huguenots
Onde os protestantes franceses eram majoritariamente luteranos?;Alsácia, Moselle e Montbéliard
