pergunta;resposta
I need to verify that each answer is directly from the context. For example, the context says "o preço do petróleo subiu de US$ 3 por barril para cerca de US$ 12 no mundo inteiro; Os preços nos EUA foram ainda mais altos." So the US prices were higher. Also, the embargo ended in March 1974. The second crisis was in 1979.
pergunta;resposta
Quando começou a crise do petróleo de 1973?;outubro de 1973
Quem proclamou o embargo petrolífero?;membros da Organização dos Países Exportadores de Petróleo Árabes
Quais países foram inicialmente alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o aumento do preço do petróleo durante a crise?;de US$ 3 para cerca de US$ 12 por barril
Qual foi o nome dado à crise de 1973?;primeiro choque do petróleo
Quando o embargo foi encerrado?;março de 1974
Por que o embargo foi imposto?;para países que apoiavam Israel durante a Guerra de Yom Kippur
Qual foi a crise subsequente ao evento de 1973?;a crise de 1979
Como os preços do petróleo nos EUA se compararam aos outros países?;foram ainda mais altos
Quais foram os efeitos globais da crise?;crise econômica e política com impactos de curto e longo prazo
