pergunta;resposta
Qual foi a data da fundação da Universidade Harvard?;1636
Qual foi o nome do primeiro benfeitor da universidade?;John Harvard
Em que ano a faculdade inicialmente forneceu ensino principalmente para o clero congregacionalista e unitarista?;Século XVIII
Quem foi o primeiro reitor responsável por transformar a faculdade em uma moderna universidade de pesquisa?;Charles William Eliot
Qual foi a associação fundada em 1900 pela Universidade Harvard?;Associação de Universidades Americanas
Qual foi o cargo de James Bryant Conant durante a Grande Depressão e a Segunda Guerra Mundial?;Reitor da Universidade Harvard
Que organização Harvard encontrou em 1900?;Associação de Universidades Americanas
Qual foi o curso de graduação que se tornou coeducacional em 1977?;Faculdade de Graduação
Quantos presidentes dos Estados Unidos formaram-se nessa universidade?;oito presidentes
Qual é o maior sistema de bibliotecas acadêmicas e privadas do mundo?;Biblioteca da Universidade Harvard
