pergunta;resposta
Qual foi um dos principais motivos da crise do petróleo de 1973?;O embargo de petróleo pelos países árabes
Quem foram os principais atores envolvidos na crise de 1973?;Os países membros da OPEP e as nações ocidentais
Em que ano começou a crise do petróleo de 1973?;1973
Qual foi o principal impacto das altas taxas de preço do petróleo na economia mundial?;Estagnação econômica e inflação (stagflation)
Que políticas foram implementadas como consequência da crise?;Decreto de racionalização do consumo e investimentos em energia alternativa
Qual foi a consequência principal para os consumidores?;Falta de petróleo e preços mais altos
Qual foi o efeito principal na indústria automobilística?;Custo aumentado para os fabricantes e a produção de carros menores
Qual foi a resposta dos governos ocidentais à crise?;Racionamento de petróleo e aumento da produção local
Qual foi um resultado importante da crise?;Aumento do preço do petróleo nos Estados Unidos
Qual foi a principal consequência política da crise?;Fortalecimento das alianças entre países ocidentais contra o OPEP
Qual foi o objetivo principal dos países membros da OPEP na crise?;Garantir um preço mínimo para seu petróleo
