pergunta;resposta
Qual o principal objetivo da comutação de pacotes?;Permitir a transmissão eficiente de dados entre diferentes redes.
Em qual camada do modelo OSI a comutação de pacotes é frequentemente implementada?;Camada de rede.
Qual a principal diferença entre comutação de circuito e comutação de pacotes?;A comutação de circuito estabelece um caminho dedicado, enquanto a comutação de pacotes não.
O que é um nó em uma rede de comutação de pacotes?;Um dispositivo que encaminha pacotes de dados.
Qual a vantagem da comutação de pacotes em relação à comutação de circuito em redes congestionadas?;A comutação de pacotes é mais eficiente no uso da largura de banda.
Qual o papel do cabeçalho de um pacote em uma rede de comutação de pacotes?;Contém informações de endereçamento para o encaminhamento do pacote.
Como a comutação de pacotes contribui para a flexibilidade da internet?;Permite que dados de diferentes fontes sejam combinados e roteados de forma independente.
O que é QoS (Qualidade de Serviço) em relação à comutação de pacotes?;Um conjunto de tecnologias para priorizar determinados tipos de tráfego.
Qual a diferença entre roteamento estático e dinâmico na comutação de pacotes?;Roteamento estático é configurado manualmente, enquanto o dinâmico se ajusta automaticamente.
O que é um protocolo de roteamento na comutação de pacotes?;Um conjunto de regras que define como os pacotes são encaminhados pela rede.
