pergunta;resposta
Qual é o principal componente do motor a vapor que causa a expansão do vapor?;"O principais componente é o êmbolo na turbina a vapor que provoca a expansão do vapor."
Qual é o exemplo de aplicação moderna do motor a vapor além dos reatores nucleares?;"Os reatores nucleares usam o motor a vapor para gerar eletricidade."
qual foi a invenção atribuída a Thomas Newcomen?;"A invenção do primeiro motor a vapor foi creditada a Thomas Newcomen."
Qual é o tipo de energia utilizada em um ferryboat como o Puget?;"O ferryboat como o Puget utiliza energia a vapor."
Qual é o propósito principal do funcionamento da turbina a vapor?;"O objetivo principal é converter a energia interna do vapor em energia mecânica."
qual navio listado possui a propulsão de energia a vapor?;"O USS Montclair tem propulsão a vapor."
Quem inventou a turbina a vapor?;"James Watt foi responsável pela invenção da turbina a vapor."
Qual é o exemplo de uma imagem associada ao motor a vapor?;"A imagem "Steam powered road-locomotive from England.png" representa um locomotiva a vapor."
qual é o assunto principal do tópico Steam engine?;"O assunto principal é o motor a vapor."
qual é o modelo de página wiki utilizado para categorizar o motor a vapor?;"O modelo Template:Redirect-multi é usado para redirecionar páginas relacionadas ao motor a vapor."
Qual é o exemplo de uma fonte auxiliar de energia em uma fábrica que usa motor a vapor?;"A Goldfield Mill, Tring utiliza um motor a vapor como fonte principal de energia."
