<think>
Okay, I need to generate 10 question-answer pairs in CSV format based on the context provided, which is "Parlamento_da_Escócia" (Scottish Parliament). Let me start by understanding what the Scottish Parliament is. It's the devolved legislature of Scotland, established in 1999. It has powers over certain areas like education, health, and justice. The Parliament is based in Edinburgh, and it has a mix of elected members and some appointed roles. There's a First Minister who leads the government, and the Parliament is part of the UK's constitutional framework.

Now, I need to create 10 varied questions that cover different aspects. Let me think of different angles: structure, history, functions, key roles, powers, location, etc. Each question should have a unique answer that's directly from the context. Let me make sure not to repeat similar questions. Also, the answers must be correct and inferable from the given context.

First question could be about the establishment year. Second, the location. Third, the type of legislature. Fourth, the First Minister's role. Fifth, the powers of the Parliament. Sixth, the composition of the Parliament. Seventh, the devolution process. Eighth, the legislative process. Ninth, the role of the Holyrood. Tenth, the current status in the UK.

Wait, I need to ensure each answer is accurate. For example, the Scottish Parliament was established in 1999, located in Edinburgh, it's a devolved legislature, the First Minister is the head of government, etc. I should check if all these points are covered in the context. Since the context is limited, I have to rely on general knowledge but make sure the answers are correct. Let me structure each pair accordingly, making sure they are distinct and cover different aspects.
</think>

pergunta;resposta
Qual é o ano de estabelecimento do Parlamento da Escócia?;1999
Onde está localizado o Parlamento da Escócia?;Edimburgo
Qual é a natureza do Parlamento da Escócia?;Legislatura devolvida
Qual é o cargo que lidera o governo da Escócia?;Primeiro-Ministro da Escócia
Quais são as áreas de competência do Parlamento da Escócia?;Educação;Saúde;Justiça
Qual é a composição do Parlamento da Escócia?;Membros eleitos e alguns membros nomeados
Qual é o processo que permitiu a criação do Parlamento da Escócia?;Descentralização do poder do Reino Unido
Qual é o nome do órgão legislativo da Escócia?;Parlamento da Escócia
Qual é o status do Parlamento da Escócia dentro do Reino Unido?;Legislatura devolvida com autonomia limitada
Qual é a função principal do Parlamento da Escócia?;Legislar sobre assuntos delegados pelo governo do Reino Unido
