pergunta;resposta
O que é a desigualdade econômica?;A distribuição de renda e riqueza entre as pessoas
Qual medida é mais utilizada para avaliar a desigualdade econômica?;Coeficiente de Gini
Como a globalização afetou a desigualdade global?;Reduziu entre nações, mas aumentou dentro delas
Que índice leva em conta a desigualdade ao medir o desenvolvimento humano?;Índice de Desenvolvimento Humano Ajustado pela Desigualdade
Qual autor é conhecido por seu trabalho sobre desigualdade econômica?;Branko Milanović
O Occupy Movement cita qual causa principal?;Desigualdade econômica
Quais são os tipos de igualdade mencionados no contexto?;Equidade, igualdade de resultados e oportunidades
Qual imagem ilustra a desigualdade em cidades grandes?;Casa afetuada vs tendas de sem-teto
Qual livro trata da concentração de riqueza?;"Capital no Século XXI"
Como a desigualdade pode afetar o crescimento econômico?;Dificulta sua sustentação a longo prazo
