<think>
Okay, I need to generate 10 question-answer pairs in CSV format based on the context provided, which is "Força". The user specified that the questions should be varied and cover different aspects of the content, and each answer must be correct and inferable from the context. Let me start by thinking about different angles related to "Força".

First, I can ask a general question about what "Força" refers to. The answer would be a definition. Then, maybe a question about the types of forces, like physical forces. Next, could be about the relationship between force and motion, referencing Newton's laws. Another could be about units of measurement for force, like Newtons. 

I need to ensure each question is unique. Maybe ask about examples of forces in everyday life, such as friction. Then, the effect of force on an object's shape, leading to deformation. Another question could be about the difference between contact and non-contact forces. 

Continuing, I can ask about the role of force in acceleration and how it's calculated. Also, the concept of balanced forces and their effect on motion. Lastly, an example of a non-contact force like gravity. 

Now, I'll check if each answer is directly from the context or can be inferred. Since the context is just "Força", I might need to assume general knowledge related to physics. But the user mentioned to base it on the provided content, which is minimal. Wait, maybe the context is a placeholder and the actual content is "Força" as a topic. So the answers should be based on general knowledge about force in physics. However, the user might expect that the context is more detailed, but in this case, it's just "Força". 

I need to make sure that the answers are correct even with the limited context. For example, force in physics is defined as a push or pull, measured in Newtons, types include contact and non-contact, examples are friction, gravity, etc. So proceeding with that, I can structure the questions accordingly, ensuring they are varied and cover different aspects like definition, units, types, examples, laws, effects, etc. Now, compiling the 10 pairs accordingly.
</think>

pergunta;resposta
O que é a força, segundo a física clássica?;A força é uma ação capaz de modificar o estado de repouso ou de movimento de um corpo, ou provocar deformações nele.
Quais são as unidades de medida da força no Sistema Internacional (SI)?;Newton (N).
Qual é um exemplo de força de contato?;A força de atrito entre duas superfícies em contato.
Como a força está relacionada à aceleração de um corpo, segundo a segunda lei de Newton?;A força é igual à massa do corpo multiplicada pela aceleração (F = m × a).
Qual é um exemplo de força de longo alcance (não de contato)?;A força gravitacional entre a Terra e a Lua.
O que acontece com um objeto quando forças aplicadas nele são equilibradas?;O objeto permanece em repouso ou em movimento retilíneo uniforme.
Como a força pode provocar mudanças em um objeto?;A força pode causar deformações ou alterar a velocidade do objeto.
Qual é a diferença entre força e energia?;A força é uma ação que pode modificar o movimento ou a forma de um corpo, enquanto a energia é a capacidade de realizar trabalho.
Qual é a força resultante em um corpo que está em equilíbrio estático?;Zero.
Como a força aplicada a um objeto pode afetar sua aceleração?;Quanto maior a força aplicada, maior será a aceleração do objeto (desprezando a massa).
