pergunta;resposta
1. Qual é o nome da cidade mencionada no contexto?; Vitória
2. Em qual país está localizada Vitória?; Austrália
3. Qual é o nome completo da localidade mencionada?; Vitória_(Austrália)
4. O que representa o termo "Austrália" no contexto?; País
5. Qual é a relação entre Vitória e Austrália?; Vitória está localizada na Austrália
6. O que é Vitória_(Austrália)?; Localidade
7. Qual é o significado do caractere sublinhado no nome da localidade?; Separação entre o nome da cidade e o país
8. Qual é o nome da cidade sem o país?; Vitória
9. Qual é o nome do país associado à cidade?; Austrália
10. O que indica a notação "Vitória_(Austrália)"?; Localização da cidade
pergunta;resposta
Qual é o nome da cidade mencionada no contexto?;Vitória
Em qual país está localizada Vitória?;Austrália
Qual é o nome completo da localidade mencionada?;Vitória_(Austrália)
O que representa o termo "Austrália" no contexto?;País
Qual é a relação entre Vitória e Austrália?;Vitória está localizada na Austrália
O que é Vitória_(Austrália)?;Localidade
Qual é o significado do caractere sublinhado no nome da localidade?;Separação entre o nome da cidade e o país
Qual é o nome da cidade sem o país?;Vitória
Qual é o nome do país associado à cidade?;Austrália
O que indica a notação "Vitória_(Austrália)"?;Localização da cidade
