pergunta;resposta
Qual é a capital do Condado de San Diego na Califórnia?;San Diego
Qual é a maior cidade do Sul da Califórnia?;San Diego
Qual mar banha o litoral do Sul da Califórnia?;Oceano Pacífico
Qual é o nome da fronteira internacional localizada no Sul da Califórnia?;Fronteira com o México
Qual é a principal indústria econômica do Sul da Califórnia?;Turismo
Qual é o nome da famosa avenida de compras localizada em San Diego?;Camarillo Street
Qual é o nome do famoso zoológico localizado no Sul da Califórnia?;Zoológico de San Diego
Qual é o nome do famoso parque temático localizado no Sul da Califórnia?;Cabrillo National Monument
Qual é o nome do famoso porto localizado no Sul da Califórnia?;Porto de San Diego
pergunta;resposta
Qual é a principal atividade econômica do Sul da Califórnia?;Turismo
Qual é o nome do famoso parque natural localizado no Sul da Califórnia?;Parque Nacional de Anza-Borrego
Qual é o nome do famoso porto do Sul da Califórnia?;Porto de San Diego
Qual é o nome da maior universidade do Sul da Califórnia?;Universidade da Califórnia em San Diego (UCSD)
Qual é o nome do famoso centro cultural e de entretenimento em San Diego?;Balboa Park
Qual é o nome do famoso festival anual realizado no Sul da Califórnia?;San Diego Comic-Con
Qual é o nome do famoso clube de futebol localizado no Sul da Califórnia?;San Diego Loyal SC
Qual é o nome do famoso aeroporto do Sul da Califórnia?;Aeroporto Internacional de San Diego (SAN)
Qual é o nome do famoso centro de conferências do Sul da Califórnia?;Salk Institute for Biological Studies
